equity,ret
10081.681951170976,-0.0011407739147520912
10084.843326210976,0.0003135761527996994
10081.772421570977,-0.00030450692595462847
10085.658125250977,0.0003854187059098013
10082.258134530977,-0.00033711143861669957
10083.006211650976,7.419737820812955e-05
10079.712523650976,-0.00032665734116021916
10076.100492930977,-0.0003583466008107994
10077.265299330977,0.00011560091136608719
10078.167741570976,8.955229550822175e-05
10080.356559810976,0.00021718414459126478
10077.630573570976,-0.0002704255770940023
10090.591589250977,0.0012861173651266267
10097.838268290976,0.0007181619606644318
10102.650728130977,0.00047658317672927275
10098.948792450976,-0.0003664321156519046
10108.143977730977,0.0009105091499101992
10121.212427010976,0.0012928633890445518
10183.321487490977,0.006136523754233902
10175.402842276722,-0.0007776092725719774
10175.402842276722,0.0
10174.639811719146,-7.498774932102048e-05
10185.445043619146,0.0010619768463502322
10206.781081559146,0.0020947575534135954
10173.345108079146,-0.0032758587857252275
10180.146654519147,0.0006685653900209143
10178.871192759147,-0.00012528913416332
10204.203585919146,0.0024887232267973847
10205.007621619146,7.879455689319137e-05
10197.300332399147,-0.0007552458073301072
10204.959516919145,0.0007510992390469262
10201.306766699146,-0.0003579387271397394
10210.984516059147,0.0009486774176414858
10188.039032299146,-0.0022471372592832717
10195.930493799146,0.0007745810037613765
10205.811199179147,0.0009690832421827
10204.919658739145,-8.735615646826567e-05
10209.128132779146,0.0004123965872084856
10211.812833179147,0.00026297058525304173
10228.769968999146,0.0016605411886225774
10213.370967319146,-0.001505459769519768
10204.647065439147,-0.0008541647912245764
10209.180818879146,0.0004442832183146894
10194.419089939147,-0.001445926877179149
10200.449128619146,0.0005915039029491531
10199.769706999146,-6.660702988980916e-05
10204.354313979145,0.0004494814208260145
10184.664373059146,-0.0019295626469012506
10191.216233199146,0.0006433064360304996
10185.212308499145,-0.0005891273978116951
10194.216133919146,0.0008840095961955008
10191.418272939147,-0.00027445572501549886
10202.657363419146,0.0011027994513621575
10199.832930319146,-0.0002768330837147337
10212.315412759146,0.0012237928332037296
10187.876850739147,-0.002393048102437789
10130.715181079146,-0.005610753888908082
10144.706776679146,0.0013811064026487685
10131.899014839146,-0.0012625068542585494
10135.999825979146,0.00040474259899303533
10141.371059339146,0.0005299164810790291
10130.064622279146,-0.0011148824940774293
10134.304707979147,0.000418564526298848
10139.695641359147,0.0005319490123241177
10142.033071639145,0.00023052272599421997
10144.462588059147,0.0002395492504154717
10139.510552799145,-0.00048815156219617073
10155.038749959145,0.0015314543122313395
10160.240471519146,0.0005122305968572327
10167.969293319145,0.0007606928026619997
10167.326981039147,-6.317016323220681e-05
10167.024608639145,-2.9739615984181178e-05
10173.771178279147,0.0006635736510629542
10166.423987099146,-0.0007221698867856396
10143.376796259146,-0.002266990917282774
10148.525831719146,0.0005076253759890292
10135.324527619146,-0.0013008100209725981
10157.996043659146,0.0022368811159640956
10155.721378559147,-0.00022392852785368955
10157.642359579146,0.00018915259176521815
10159.733768679145,0.00020589513057900355
10156.154320859147,-0.00035231708837035747
10162.768029899145,0.0006512021018050262
10159.840973439146,-0.0002880176396221623
10152.627100999147,-0.0007100379286307801
10150.394584779146,-0.00021989542192302203
10149.096216019147,-0.00012791313176596653
10154.803265999146,0.0005623210046024063
10160.556588119147,0.0005665616525791783
10151.735102419147,-0.0008682089040590313
10154.792270639145,0.00030114735945674376
10166.666343159146,0.001169307279119014
10172.396300139146,0.0005636023438355675
10183.509860259146,0.0010925213481751683
10186.982561459146,0.00034101220970517154
10194.277524679146,0.0007161063814518087
10189.343815019147,-0.0004839685449071762
10189.221491639146,-1.2005030178730003e-05
10193.217846859146,0.00039221399037003835
10184.705605659146,-0.0008350887156427511
10186.578481979146,0.00018389106101990293
10193.127135139146,0.000642870731481171
10204.504125759146,0.0011161433060888903
10211.766561039147,0.0007116891904299649
10251.669180619147,0.003907513880334834
10260.262054459146,0.0008381926580545151
10258.179808159146,-0.00020294279901900136
10266.823077399145,0.0008425733806229907
10263.025096799145,-0.00036992753954834257
10264.095311839146,0.00010427871216411866
10290.849771559146,0.0026066067107872737
10273.909128779145,-0.00164618502417746
10282.581718979147,0.000844137327992156
10287.364700579146,0.00046515376495093186
10297.943153179145,0.0010282956722049708
10296.591640179146,-0.00013124106240403055
10286.873116359146,-0.000943858332895009
10308.596282599146,0.0021117365786746944
10314.115953319146,0.0005354434850957102
10380.363455459146,0.006422993734007898
10379.900734059145,-4.4576608708046805e-05
10345.007875379146,-0.003361579226428102
10375.098510579146,0.0029087107097922615
10368.378054919147,-0.0006477486120393117
10366.948658119147,-0.00013786117678471488
10384.680050539146,0.001710377180860423
10412.517553219146,0.0026806317136900404
10413.838828979146,0.00012689301633783678
10402.373875479147,-0.0011009344093260154
10397.176277179145,-0.0004996550174237724
10431.837775159147,0.0033337414944172306
10475.169114499146,0.004153758932408103
10480.517440859147,0.0005105718391313907
10481.740674659146,0.00011671501974030996
10520.813144559146,0.003727669965587266
10523.018172379147,0.0002095872048768488
10509.760975199146,-0.001259828403109453
10507.633831179146,-0.00020239699313995274
10543.918977319147,0.0034532176056927266
10523.719584719147,-0.0019157386018850975
10451.808097759145,-0.006833276616798112
10451.352248459147,-4.3614396258995214e-05
10477.939487079146,0.002543904175071665
10499.249411039145,0.002033789561991517
10568.468867359146,0.0065928004574520305
10525.820156619146,-0.004035467320315567
10545.938458439146,0.0019113286680421115
10555.917205779146,0.0009462171033260969
10520.577202459146,-0.00334788561060817
10543.353174419146,0.002164897564239654
10553.053830779147,0.0009200731683292052
10544.234635779147,-0.0008357007498889235
10505.623054719146,-0.0036618666402757905
10515.572481099145,0.0009470572405059219
10502.439897999146,-0.0012488700090845795
10492.447864599146,-0.0009514011503082287
10527.823602839146,0.003371542913199077
10544.605271039147,0.0015940301465038331
10549.101915139147,0.0004264402492475394
10556.124743199147,0.0006657275772377069
10643.587792459146,0.008285526307023616
10710.551367419146,0.00629144760824385
10724.764244639146,0.0013269977177117198
10757.485519719146,0.003051001806063658
10740.713472459145,-0.001559104795377797
10707.003073119145,-0.003138562389401578
10756.989812239146,0.0046686022950246375
10730.507945819147,-0.0024618287162332386
10753.251847979147,0.0021195550364287996
10798.299379759146,0.004189200849830765
10879.890448639146,0.007555918391458638
10870.190250419146,-0.0008915713136811165
10906.738368919147,0.003362233563353856
10920.738669179145,0.001283637673009208
10989.026268739146,0.0062530202057415885
10991.229463999147,0.00020049048988712848
11009.924324839147,0.001700888958895197
11140.340289799145,0.011845309841573615
11177.986569879145,0.003379275596677278
11131.653039119146,-0.004145069460438577
11221.486046599146,0.008070050976643373
11350.673738219146,0.011512529720531406
11472.672755099145,0.010748174046198988
11525.383136519145,0.004594429087726892
11502.723990259146,-0.00196602108507804
11413.927295459145,-0.007719623184490598
11288.142667759146,-0.011020275882608788
11226.145788539146,-0.005492212584898737
11378.254682499146,0.01354952063024939
11459.488402179146,0.007139383143264011
11349.430346259145,-0.009604098547634332
11315.196292899147,-0.003016367545819798
11307.574217719146,-0.0006736140481083952
11344.347282959146,0.00325207374561165
11310.455002039145,-0.0029875919763944214
11291.063768399146,-0.001714452127390409
11079.490134999147,-0.018738148835200197
11175.472297559147,0.00866304869542689
11135.743771179146,-0.0035549751565021603
11144.077337779147,0.0007483619209673886
11143.816197979146,-2.3433057047772543e-05
11153.600693959146,0.0008780202227109957
11057.317075279147,-0.008632514406952674
11194.699975219146,0.012424614307854798
11235.352569979146,0.0036314144059232945
11235.841863499147,4.354945845741476e-05
11182.244064899147,-0.004770252131628738
11202.099394359146,0.0017756122424767984
11290.972598539145,0.007933620391259222
11389.593189359146,0.008734463746086885
11358.338420419146,-0.002744151474101786
11420.351334539146,0.005459681849989462
11461.432748339146,0.003597211031131309
11443.508020839146,-0.0015639168238017476
11790.740573359146,0.03034319125635898
11792.827401059145,0.00017698868760751552
11718.936749299146,-0.006265728247100699
11863.797410319146,0.012361246085628386
11832.556385579146,-0.00263330733486955
11826.421432839146,-0.0005184807526019686
11891.665150239147,0.00551677595547484
11861.121414579145,-0.0025684994720346355
11917.122157479145,0.00472137000732209
12053.934673119145,0.011480331730436832
12027.953095579145,-0.002155443699055404
12227.399763179146,0.016581929278831842
12224.430557839147,-0.0002428321145547807
12296.238505159146,0.005874134339447945
12144.094792559146,-0.012373191406149564
11906.014553179146,-0.019604609766870063
11941.987705979147,0.003021426913206282
11822.758145399146,-0.009984063249395603
11786.250801359147,-0.003087887241794429
11778.442263199146,-0.0006625124725074816
11733.967406419146,-0.003775954051153052
11937.902471599145,0.017379890203925052
11885.382218279146,-0.004399454045210027
11972.828316359146,0.007357449383959436
11882.332838439146,-0.007558404374374161
11899.633121119146,0.0014559668471862963
11905.611389979145,0.0005023910232484496
12001.342033679146,0.008040800305356477
12065.638317559145,0.005357424502990149
12180.600762179147,0.009528086421478177
12224.907023439146,0.003637444665091527
12312.941831419146,0.007201266055538058
12287.678159259147,-0.0020517982222195696
12469.407178639147,0.014789532816910755
12367.696433519146,-0.00815682282749075
12213.618911979145,-0.012458061399568066
12272.973239679146,0.004859683941979442
12365.161086759146,0.007511451812014958
12307.215081419146,-0.004686231334426361
12324.709157319146,0.0014214487830324085
12328.020135099147,0.0002686455102296481
12293.626649019146,-0.002789862906053986
12143.892294679146,-0.012179835829970176
12155.695813639146,0.0009719716441467519
12062.361700279147,-0.007678220547052028
12016.095516099147,-0.003835582560828832
12187.064659439146,0.014228344233027546
12223.328731139147,0.0029756198652737265
12221.518619999146,-0.00014808659570697547
12306.633701759147,0.00696436215551155
12357.537637159146,0.0041363005216221715
12357.261836879146,-2.231838478650161e-05
12356.340517339146,-7.455693277058639e-05
12366.858037319147,0.0008511840512361868
12279.899858339146,-0.007031549866392095
12332.589165319147,0.004290695167535885
12375.103641039146,0.0034473276576467704
12322.928825279147,-0.004216111418006596
12229.573637479145,-0.007575730503976752
12326.885780459146,0.007957116565517452
12329.864606739146,0.00024165278506282917
12404.385200999146,0.006043910183674672
12415.073607199145,0.0008616635187319588
12408.548319179146,-0.0005255939857026215
12578.747329179147,0.013716270882141224
12550.550186599146,-0.0022416494935542097
12559.733602899147,0.0007317142406877419
12476.114806379146,-0.006657688702943476
12415.267400419147,-0.004877111737452755
12238.578837319146,-0.01423155518132746
12214.898955139146,-0.0019348555493872155
12251.177229179146,0.00297000197653996
12130.348759999146,-0.0098626007051974
12034.291920619145,-0.007918720333644158
12008.369443139145,-0.0021540509114280626
11959.014020939147,-0.004110085256262441
11914.067279959147,-0.0037583985520296403
12140.141960639146,0.018975440994888793
12186.440672759147,0.0038136878687342612
12178.847002259146,-0.000623124561462407
12119.691049179146,-0.004857270402446767
12309.327564959145,0.015646976066509888
12314.188430359147,0.00039489284644922407
12258.196392119145,-0.004546953179793811
12285.280712639145,0.0022094865878810044
12103.427537319147,-0.014802525035745195
12297.500222719147,0.016034522849135646
12249.742334699145,-0.0038835443915480328
12291.940235679147,0.003444799068178739
12362.828237879146,0.0057670311473070335
12334.368122939146,-0.002302071531884553
12223.282917139146,-0.009006152945395418
12262.402575459146,0.0032004215712906348
11939.931573659145,-0.026297538334401516
11941.748098759146,0.00015213865245322644
11949.558469479147,0.0006540391453084826
11808.521903039145,-0.01180265921960455
11793.335020179145,-0.001286095159470535
11660.774043739146,-0.011240329916277214
11629.242100099145,-0.002704103820357462
11347.042062439146,-0.02426641695399845
11520.025661255448,0.015244818681769967
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11520.025661255448,0.0
11519.161817659433,-7.498625623036936e-05
11542.006864499434,0.001983221279605374
11559.173535539434,0.0014873211601356129
11588.923945419434,0.0025737488747383797
11615.077020979434,0.0022567302782530163
11603.351555419433,-0.0010095039007337325
11640.404219459433,0.0031932725525922745
11630.332617579434,-0.0008652278469130081
11629.217736259434,-9.585979667636746e-05
11612.462120259434,-0.0014408205590439316
11663.708388259434,0.004413040703107551
11652.686296939433,-0.0009449903026635953
11651.259508019433,-0.00012244291862339995
11635.098625979434,-0.0013870502179508248
11616.936562859433,-0.0015609719954970958
11617.077297979433,1.21146499543201e-05
11648.047010419434,0.002665878141775657
11686.648966219433,0.003314028159868254
11679.105925419433,-0.0006454408634847253
11685.394555219433,0.0005384513027073545
11689.155980059433,0.00032189112847036405
11661.809970939434,-0.002339434016164099
11681.387974019433,0.0016788134199396954
11649.301421419434,-0.002746809939997097
11682.843241459434,0.0028792988374672923
11680.213122059433,-0.00022512665330187698
11678.291650699433,-0.0001645065325366346
11651.396476139433,-0.002303005898845689
11653.174198779434,0.00015257592887185645
11678.934903619433,0.0022106169873181702
11685.506359779434,0.0005626759815200444
11696.845029779433,0.0009703190987961907
11695.586851779433,-0.00010756558685665052
11723.330656099433,0.0023721600866721815
11736.997633459434,0.0011657930464401556
11649.600671899434,-0.007446279218021767
11637.313923339434,-0.0010546926805514723
11642.539957779434,0.00044907566079488426
11619.271500139434,-0.0019985722809955364
11624.135149179434,0.00041858467976596536
11636.966304579433,0.0011038374240603943
11620.624907899433,-0.0014042660477214808
11653.334371619434,0.002814776656095752
11668.551394139433,0.0013058084523052127
11662.771460019434,-0.0004953429028817791
11656.174086899433,-0.0005656779902287745
11671.132994579433,0.0012833462822774422
11655.296677259434,-0.0013568791759424048
11591.617350419434,-0.005463552632190338
11557.243626099433,-0.0029653950161456777
11599.573103739433,0.0036625928300419996
11619.487725939434,0.0017168409580161637
11588.527657019433,-0.00266449516968692
11586.419191779434,-0.00018194418673378454
11593.806429459433,0.0006375772840361282
11578.534258059433,-0.0013172698278965944
11561.645892979433,-0.0014585926597958654
11569.145839299434,0.0006486919240931144
11603.799527059433,0.002995354042671261
11668.855767739433,0.005606460239880207
11661.220661459434,-0.0006543149073028331
11669.735738939433,0.0007302046438535381
11685.179384179433,0.001323392884422292
11719.037933579433,0.002897563510735779
11776.944408259433,0.00494123109833744
11752.67843489484,-0.0020604642871180356
11752.67843489484,0.0
11752.67843489484,0.0
11752.67843489484,0.0
11751.797105420741,-7.498966971497545e-05
11736.728533020741,-0.0012822355819135378
11750.730648420742,0.0011930168922802409
11750.535855220742,-1.657711386882088e-05
11794.732040820742,0.003761205969203818
11786.588233820741,-0.0006904613832526829
11793.259441020742,0.0005659998523455112
11798.180473220742,0.00041727498870103297
11821.38753822074,0.001967003730166228
11838.974318620742,0.0014877086419118335
11800.053901420742,-0.0032874821882824534
11784.673516820741,-0.001303416469830676
11790.790493420742,0.0005190620335191465
11786.349596820743,-0.000376641125332311
11809.105040020742,0.0019306608049483032
11781.000346620742,-0.0023799173015021102
11761.425265220741,-0.0016615805809406803
11783.525504220741,0.00187904429111585
11800.672824620742,0.0014551944062801692
11796.640830220742,-0.00034167495870129905
11790.923864420742,-0.0004846265883889922
11786.951452620742,-0.00033690420239129715
11810.548206220741,0.0020019386433252073
11807.241934020742,-0.0002799423144691504
11791.896910620742,-0.0012996280999193477
11787.217274820741,-0.00039685182422055654
11792.66954262074,0.00046255767352709753
11811.095998220742,0.0015625347198449102
11854.553891020742,0.0036794123768484344
11848.644993620741,-0.0004984495793195487
11827.538343020742,-0.001781355641203075
11826.432845620742,-9.346808845067667e-05
11819.769099020741,-0.0005634620926688871
11822.403508420743,0.00022288162974515302
11834.045110420742,0.0009847068738355613
11814.500791220742,-0.0016515332684332584
11778.24155982074,-0.0030690447307722968
11781.164479820742,0.00024816268074956405
11745.872264820742,-0.0029956474218189033
11757.733801220742,0.0010098472154789206
11774.650660620742,0.0014387857121109793
11763.556952820742,-0.00094216874196551
11739.28608802074,-0.0020632250005114816
11752.511687820741,0.0011266102300289127
11748.393232220742,-0.0003504319510072573
11767.014787620741,0.0015850299723478845
11713.525045020742,-0.004545735988729427
11723.688835020741,0.0008676969538148338
11749.789182020742,0.0022262913462898215
11754.913183420742,0.0004360930498941151
11746.474631620742,-0.0007178744469079623
11748.861103820742,0.00020316497288264124
11741.668983220741,-0.0006121547047366338
11712.242639420741,-0.002506146599946857
11666.778151820741,-0.0038817918138902563
11669.270401020742,0.00021361931868146833
11679.956330820742,0.000915732469363828
11681.458977420742,0.00012865173100307103
11680.255470220742,-0.00010302713062859681
11650.355838220741,-0.0025598440099389164
11646.216227220742,-0.00035532056337872486
11668.448710056891,0.001908987640482307
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11668.448710056891,0.0
11667.57370662276,-7.498884006562623e-05
11669.282063719078,0.0001464192247055962
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11669.282063719078,0.0
11668.406996856022,-7.49889203361942e-05
11631.615217722341,-0.0031531107154210147
11631.615217722341,0.0
